m_ratings,teams,date
983,Nepal,1982-01-11
979,Namibia,1982-01-11
975,Hong Kong,1982-01-11
964,England,1982-01-11
893,Canada,1982-01-11
878,India,1982-01-11
860,East Africa,1982-01-11
834,Sri Lanka,1982-01-11
1313,West Indies,1982-02-11
1156,Australia,1982-02-11
1074,Pakistan,1982-02-11
1045,Zimbabwe,1982-02-11
1016,New Zealand,1982-02-11
1014,ICC World XI,1982-02-11
1012,Africa XI,1982-02-11
1005,Bermuda,1982-02-11
1005,Papua New Guinea,1982-02-11
1003,Afghanistan,1982-02-11
997,United States of America,1982-02-11
995,Ireland,1982-02-11
992,Scotland,1982-02-11
988,Bangladesh,1982-02-11
987,Kenya,1982-02-11
986,Asia XI,1982-02-11
985,Oman,1982-02-11
984,United Arab Emirates,1982-02-11
983,South Africa,1982-02-11
983,Netherlands,1982-02-11
983,Nepal,1982-02-11
978,Namibia,1982-02-11
974,Hong Kong,1982-02-11
929,England,1982-02-11
893,Canada,1982-02-11
883,Sri Lanka,1982-02-11
877,India,1982-02-11
860,East Africa,1982-02-11
1313,West Indies,1982-03-11
1162,Australia,1982-03-11
1045,Zimbabwe,1982-03-11
1044,Pakistan,1982-03-11
1014,ICC World XI,1982-03-11
1012,Africa XI,1982-03-11
1005,Bermuda,1982-03-11
1005,Papua New Guinea,1982-03-11
1003,Afghanistan,1982-03-11
997,United States of America,1982-03-11
996,New Zealand,1982-03-11
995,Ireland,1982-03-11
992,Scotland,1982-03-11
988,Bangladesh,1982-03-11
987,Kenya,1982-03-11
986,Asia XI,1982-03-11
985,Oman,1982-03-11
984,United Arab Emirates,1982-03-11
983,South Africa,1982-03-11
983,Netherlands,1982-03-11
983,Nepal,1982-03-11
978,Namibia,1982-03-11
974,Hong Kong,1982-03-11
934,England,1982-03-11
910,Sri Lanka,1982-03-11
893,Canada,1982-03-11
867,India,1982-03-11
860,East Africa,1982-03-11
1314,West Indies,1982-04-11
1151,Australia,1982-04-11
1045,Zimbabwe,1982-04-11
1034,Pakistan,1982-04-11
1014,ICC World XI,1982-04-11
1012,Africa XI,1982-04-11
1005,Bermuda,1982-04-11
1005,Papua New Guinea,1982-04-11
1003,Afghanistan,1982-04-11
997,United States of America,1982-04-11
995,Ireland,1982-04-11
993,New Zealand,1982-04-11
992,Scotland,1982-04-11
987,Bangladesh,1982-04-11
987,Kenya,1982-04-11
986,Asia XI,1982-04-11
985,Oman,1982-04-11
984,United Arab Emirates,1982-04-11
983,South Africa,1982-04-11
983,Netherlands,1982-04-11
983,Nepal,1982-04-11
978,Namibia,1982-04-11
974,Hong Kong,1982-04-11
947,England,1982-04-11
899,Sri Lanka,1982-04-11
893,Canada,1982-04-11
860,East Africa,1982-04-11
856,India,1982-04-11
1314,West Indies,1982-05-11
1140,Australia,1982-05-11
1046,Zimbabwe,1982-05-11
1018,Pakistan,1982-05-11
1015,ICC World XI,1982-05-11
1012,Africa XI,1982-05-11
1005,Bermuda,1982-05-11
1005,Papua New Guinea,1982-05-11
1003,Afghanistan,1982-05-11
997,United States of America,1982-05-11
995,Ireland,1982-05-11
992,Scotland,1982-05-11
989,New Zealand,1982-05-11
987,Bangladesh,1982-05-11
987,Kenya,1982-05-11
985,Asia XI,1982-05-11
985,Oman,1982-05-11
984,United Arab Emirates,1982-05-11
983,South Africa,1982-05-11
983,Netherlands,1982-05-11
983,Nepal,1982-05-11
978,Namibia,1982-05-11
974,Hong Kong,1982-05-11
967,England,1982-05-11
893,Canada,1982-05-11
888,Sri Lanka,1982-05-11
860,East Africa,1982-05-11
838,India,1982-05-11
1315,West Indies,1982-06-11
1128,Australia,1982-06-11
1046,Zimbabwe,1982-06-11
1024,England,1982-06-11
1015,ICC World XI,1982-06-11
1012,Africa XI,1982-06-11
1005,Bermuda,1982-06-11
1005,Papua New Guinea,1982-06-11
1003,Afghanistan,1982-06-11
1001,Pakistan,1982-06-11
997,United States of America,1982-06-11
995,Ireland,1982-06-11
992,Scotland,1982-06-11
987,Bangladesh,1982-06-11
987,Kenya,1982-06-11
986,New Zealand,1982-06-11
985,Asia XI,1982-06-11
984,United Arab Emirates,1982-06-11
984,Oman,1982-06-11
983,South Africa,1982-06-11
982,Netherlands,1982-06-11
982,Nepal,1982-06-11
978,Namibia,1982-06-11
973,Hong Kong,1982-06-11
893,Canada,1982-06-11
875,Sri Lanka,1982-06-11
860,East Africa,1982-06-11
823,India,1982-06-11
1316,West Indies,1982-07-11
1117,Australia,1982-07-11
1081,England,1982-07-11
1047,Zimbabwe,1982-07-11
1015,ICC World XI,1982-07-11
1012,Africa XI,1982-07-11
1005,Bermuda,1982-07-11
1005,Papua New Guinea,1982-07-11
1003,Afghanistan,1982-07-11
997,United States of America,1982-07-11
995,Ireland,1982-07-11
992,Scotland,1982-07-11
987,Bangladesh,1982-07-11
986,Kenya,1982-07-11
985,Asia XI,1982-07-11
984,Oman,1982-07-11
983,United Arab Emirates,1982-07-11
982,New Zealand,1982-07-11
982,South Africa,1982-07-11
982,Netherlands,1982-07-11
982,Nepal,1982-07-11
977,Namibia,1982-07-11
973,Hong Kong,1982-07-11
969,Pakistan,1982-07-11
893,Canada,1982-07-11
864,Sri Lanka,1982-07-11
860,East Africa,1982-07-11
842,India,1982-07-11
1316,West Indies,1982-08-11
1106,Australia,1982-08-11
1084,England,1982-08-11
1047,Zimbabwe,1982-08-11
1015,ICC World XI,1982-08-11
1013,Africa XI,1982-08-11
1005,Bermuda,1982-08-11
1005,Papua New Guinea,1982-08-11
1003,Afghanistan,1982-08-11
997,United States of America,1982-08-11
996,Pakistan,1982-08-11
995,Ireland,1982-08-11
992,Scotland,1982-08-11
987,Bangladesh,1982-08-11
986,Kenya,1982-08-11
985,Asia XI,1982-08-11
984,Oman,1982-08-11
983,United Arab Emirates,1982-08-11
982,South Africa,1982-08-11
982,Netherlands,1982-08-11
982,Nepal,1982-08-11
979,New Zealand,1982-08-11
977,Namibia,1982-08-11
973,Hong Kong,1982-08-11
893,Canada,1982-08-11
862,India,1982-08-11
860,East Africa,1982-08-11
852,Sri Lanka,1982-08-11
1317,West Indies,1982-09-11
1076,England,1982-09-11
1074,Australia,1982-09-11
1048,Pakistan,1982-09-11
1048,Zimbabwe,1982-09-11
1015,ICC World XI,1982-09-11
1013,Africa XI,1982-09-11
1005,Bermuda,1982-09-11
1005,Papua New Guinea,1982-09-11
1003,Afghanistan,1982-09-11
997,United States of America,1982-09-11
995,Ireland,1982-09-11
992,Scotland,1982-09-11
987,Bangladesh,1982-09-11
986,Kenya,1982-09-11
985,Asia XI,1982-09-11
984,Oman,1982-09-11
983,United Arab Emirates,1982-09-11
982,South Africa,1982-09-11
982,Netherlands,1982-09-11
982,Nepal,1982-09-11
977,Namibia,1982-09-11
975,New Zealand,1982-09-11
973,Hong Kong,1982-09-11
935,India,1982-09-11
893,Canada,1982-09-11
860,East Africa,1982-09-11
781,Sri Lanka,1982-09-11
1317,West Indies,1982-10-11
1088,Australia,1982-10-11
1069,England,1982-10-11
1048,Zimbabwe,1982-10-11
1044,Pakistan,1982-10-11
1015,ICC World XI,1982-10-11
1013,Africa XI,1982-10-11
1005,Bermuda,1982-10-11
1005,Papua New Guinea,1982-10-11
1003,Afghanistan,1982-10-11
997,United States of America,1982-10-11
995,Ireland,1982-10-11
992,Scotland,1982-10-11
987,Bangladesh,1982-10-11
986,Kenya,1982-10-11
985,Asia XI,1982-10-11
984,Oman,1982-10-11
983,United Arab Emirates,1982-10-11
982,South Africa,1982-10-11
982,Netherlands,1982-10-11
982,Nepal,1982-10-11
977,Namibia,1982-10-11
973,Hong Kong,1982-10-11
972,New Zealand,1982-10-11
936,India,1982-10-11
893,Canada,1982-10-11
860,East Africa,1982-10-11
763,Sri Lanka,1982-10-11
1318,West Indies,1982-11-11
1110,Australia,1982-11-11
1063,Pakistan,1982-11-11
1061,England,1982-11-11
1048,Zimbabwe,1982-11-11
1015,ICC World XI,1982-11-11
1013,Africa XI,1982-11-11
1005,Bermuda,1982-11-11
1005,Papua New Guinea,1982-11-11
1003,Afghanistan,1982-11-11
997,United States of America,1982-11-11
995,Ireland,1982-11-11
992,Scotland,1982-11-11
987,Bangladesh,1982-11-11
986,Kenya,1982-11-11
985,Asia XI,1982-11-11
984,Oman,1982-11-11
983,United Arab Emirates,1982-11-11
982,South Africa,1982-11-11
982,Netherlands,1982-11-11
982,Nepal,1982-11-11
977,Namibia,1982-11-11
972,Hong Kong,1982-11-11
968,New Zealand,1982-11-11
917,India,1982-11-11
893,Canada,1982-11-11
860,East Africa,1982-11-11
761,Sri Lanka,1982-11-11
1319,West Indies,1982-12-11
1124,Australia,1982-12-11
1057,Pakistan,1982-12-11
1053,England,1982-12-11
1049,Zimbabwe,1982-12-11
1015,ICC World XI,1982-12-11
1013,Africa XI,1982-12-11
1005,Bermuda,1982-12-11
1005,Papua New Guinea,1982-12-11
1003,Afghanistan,1982-12-11
997,United States of America,1982-12-11
995,Ireland,1982-12-11
992,Scotland,1982-12-11
986,Bangladesh,1982-12-11
986,Kenya,1982-12-11
985,Asia XI,1982-12-11
984,Oman,1982-12-11
983,United Arab Emirates,1982-12-11
982,South Africa,1982-12-11
982,Netherlands,1982-12-11
982,Nepal,1982-12-11
976,Namibia,1982-12-11
972,Hong Kong,1982-12-11
965,New Zealand,1982-12-11
926,India,1982-12-11
893,Canada,1982-12-11
860,East Africa,1982-12-11
759,Sri Lanka,1982-12-11
1319,West Indies,1983-01-11
1080,Australia,1983-01-11
1076,New Zealand,1983-01-11
1060,Pakistan,1983-01-11
1049,Zimbabwe,1983-01-11
1041,England,1983-01-11
1016,ICC World XI,1983-01-11
1013,Africa XI,1983-01-11
1005,Bermuda,1983-01-11
1005,Papua New Guinea,1983-01-11
1003,Afghanistan,1983-01-11
997,United States of America,1983-01-11
995,Ireland,1983-01-11
992,Scotland,1983-01-11
986,Bangladesh,1983-01-11
986,Kenya,1983-01-11
984,Asia XI,1983-01-11
983,United Arab Emirates,1983-01-11
983,Oman,1983-01-11
981,South Africa,1983-01-11
981,Netherlands,1983-01-11
981,Nepal,1983-01-11
976,Namibia,1983-01-11
972,Hong Kong,1983-01-11
923,India,1983-01-11
893,Canada,1983-01-11
860,East Africa,1983-01-11
757,Sri Lanka,1983-01-11
1319,West Indies,1983-02-11
1122,Australia,1983-02-11
1103,New Zealand,1983-02-11
1068,Pakistan,1983-02-11
1050,Zimbabwe,1983-02-11
1016,ICC World XI,1983-02-11
1013,Africa XI,1983-02-11
1005,Bermuda,1983-02-11
1005,Papua New Guinea,1983-02-11
1003,Afghanistan,1983-02-11
997,United States of America,1983-02-11
995,Ireland,1983-02-11
992,Scotland,1983-02-11
986,Bangladesh,1983-02-11
986,Kenya,1983-02-11
984,Asia XI,1983-02-11
983,Oman,1983-02-11
982,United Arab Emirates,1983-02-11
981,South Africa,1983-02-11
981,Netherlands,1983-02-11
981,Nepal,1983-02-11
976,Namibia,1983-02-11
972,Hong Kong,1983-02-11
951,England,1983-02-11
915,India,1983-02-11
893,Canada,1983-02-11
860,East Africa,1983-02-11
755,Sri Lanka,1983-02-11
1259,West Indies,1983-03-11
1189,New Zealand,1983-03-11
1072,Pakistan,1983-03-11
1063,Australia,1983-03-11
1050,Zimbabwe,1983-03-11
1016,ICC World XI,1983-03-11
1013,Africa XI,1983-03-11
1005,Bermuda,1983-03-11
1005,Papua New Guinea,1983-03-11
1003,Afghanistan,1983-03-11
997,United States of America,1983-03-11
995,Ireland,1983-03-11
992,Scotland,1983-03-11
986,Bangladesh,1983-03-11
985,Kenya,1983-03-11
984,Asia XI,1983-03-11
983,Oman,1983-03-11
982,United Arab Emirates,1983-03-11
981,South Africa,1983-03-11
981,Netherlands,1983-03-11
981,Nepal,1983-03-11
976,Namibia,1983-03-11
973,India,1983-03-11
971,Hong Kong,1983-03-11
938,England,1983-03-11
893,Canada,1983-03-11
860,East Africa,1983-03-11
771,Sri Lanka,1983-03-11
1225,West Indies,1983-04-11
1164,New Zealand,1983-04-11
1077,Pakistan,1983-04-11
1050,Zimbabwe,1983-04-11
1016,ICC World XI,1983-04-11
1013,Africa XI,1983-04-11
1007,India,1983-04-11
1005,Bermuda,1983-04-11
1005,Papua New Guinea,1983-04-11
1003,Afghanistan,1983-04-11
997,United States of America,1983-04-11
995,Ireland,1983-04-11
991,Scotland,1983-04-11
986,Bangladesh,1983-04-11
985,Kenya,1983-04-11
984,Asia XI,1983-04-11
983,Oman,1983-04-11
982,United Arab Emirates,1983-04-11
981,South Africa,1983-04-11
981,Netherlands,1983-04-11
981,Nepal,1983-04-11
978,Australia,1983-04-11
976,Namibia,1983-04-11
971,Hong Kong,1983-04-11
964,England,1983-04-11
893,Canada,1983-04-11
860,East Africa,1983-04-11
854,Sri Lanka,1983-04-11
1185,West Indies,1983-05-11
1133,New Zealand,1983-05-11
1081,Pakistan,1983-05-11
1051,Zimbabwe,1983-05-11
1047,India,1983-05-11
1016,ICC World XI,1983-05-11
1014,Africa XI,1983-05-11
1005,Bermuda,1983-05-11
1005,Papua New Guinea,1983-05-11
1003,Afghanistan,1983-05-11
997,United States of America,1983-05-11
995,Ireland,1983-05-11
991,Scotland,1983-05-11
988,England,1983-05-11
986,Bangladesh,1983-05-11
985,Kenya,1983-05-11
984,Asia XI,1983-05-11
983,Oman,1983-05-11
982,United Arab Emirates,1983-05-11
981,South Africa,1983-05-11
981,Netherlands,1983-05-11
981,Nepal,1983-05-11
977,Australia,1983-05-11
975,Namibia,1983-05-11
971,Hong Kong,1983-05-11
893,Canada,1983-05-11
860,East Africa,1983-05-11
812,Sri Lanka,1983-05-11
1239,West Indies,1983-06-11
1159,India,1983-06-11
1077,New Zealand,1983-06-11
1060,England,1983-06-11
1016,ICC World XI,1983-06-11
1014,Africa XI,1983-06-11
1008,Pakistan,1983-06-11
1005,Bermuda,1983-06-11
1005,Papua New Guinea,1983-06-11
1003,Afghanistan,1983-06-11
997,United States of America,1983-06-11
995,Ireland,1983-06-11
992,Australia,1983-06-11
991,Scotland,1983-06-11
986,Bangladesh,1983-06-11
985,Kenya,1983-06-11
984,Asia XI,1983-06-11
983,Oman,1983-06-11
982,United Arab Emirates,1983-06-11
981,South Africa,1983-06-11
981,Netherlands,1983-06-11
981,Nepal,1983-06-11
975,Namibia,1983-06-11
971,Hong Kong,1983-06-11
902,Zimbabwe,1983-06-11
894,Canada,1983-06-11
860,East Africa,1983-06-11
812,Sri Lanka,1983-06-11
1241,West Indies,1983-07-11
1229,India,1983-07-11
1061,England,1983-07-11
1037,New Zealand,1983-07-11
1016,ICC World XI,1983-07-11
1014,Africa XI,1983-07-11
1005,Bermuda,1983-07-11
1005,Papua New Guinea,1983-07-11
1003,Pakistan,1983-07-11
1003,Afghanistan,1983-07-11
997,United States of America,1983-07-11
995,Ireland,1983-07-11
991,Scotland,1983-07-11
986,Bangladesh,1983-07-11
985,Kenya,1983-07-11
984,Asia XI,1983-07-11
983,Oman,1983-07-11
982,Australia,1983-07-11
982,United Arab Emirates,1983-07-11
980,South Africa,1983-07-11
980,Netherlands,1983-07-11
980,Nepal,1983-07-11
975,Namibia,1983-07-11
970,Hong Kong,1983-07-11
894,Canada,1983-07-11
883,Zimbabwe,1983-07-11
860,East Africa,1983-07-11
821,Sri Lanka,1983-07-11
1257,West Indies,1983-08-11
1238,India,1983-08-11
1067,England,1983-08-11
1031,New Zealand,1983-08-11
1017,ICC World XI,1983-08-11
1014,Africa XI,1983-08-11
1005,Bermuda,1983-08-11
1005,Papua New Guinea,1983-08-11
1003,Afghanistan,1983-08-11
997,United States of America,1983-08-11
995,Ireland,1983-08-11
994,Pakistan,1983-08-11
991,Scotland,1983-08-11
986,Bangladesh,1983-08-11
985,Kenya,1983-08-11
983,Asia XI,1983-08-11
982,United Arab Emirates,1983-08-11
982,Oman,1983-08-11
981,Australia,1983-08-11
980,South Africa,1983-08-11
980,Netherlands,1983-08-11
980,Nepal,1983-08-11
975,Namibia,1983-08-11
970,Hong Kong,1983-08-11
894,Canada,1983-08-11
882,Zimbabwe,1983-08-11
860,East Africa,1983-08-11
818,Sri Lanka,1983-08-11
1272,West Indies,1983-09-11
1249,India,1983-09-11
1073,England,1983-09-11
1024,New Zealand,1983-09-11
1017,ICC World XI,1983-09-11
1014,Africa XI,1983-09-11
1005,Bermuda,1983-09-11
1005,Papua New Guinea,1983-09-11
1004,Afghanistan,1983-09-11
997,United States of America,1983-09-11
995,Ireland,1983-09-11
991,Scotland,1983-09-11
985,Bangladesh,1983-09-11
985,Kenya,1983-09-11
983,Asia XI,1983-09-11
982,Oman,1983-09-11
981,United Arab Emirates,1983-09-11
980,Australia,1983-09-11
980,South Africa,1983-09-11
980,Netherlands,1983-09-11
980,Nepal,1983-09-11
977,Pakistan,1983-09-11
975,Namibia,1983-09-11
970,Hong Kong,1983-09-11
894,Canada,1983-09-11
881,Zimbabwe,1983-09-11
860,East Africa,1983-09-11
815,Sri Lanka,1983-09-11
1300,West Indies,1983-10-11
1189,India,1983-10-11
1080,England,1983-10-11
1018,New Zealand,1983-10-11
1017,ICC World XI,1983-10-11
1014,Africa XI,1983-10-11
1005,Bermuda,1983-10-11
1005,Papua New Guinea,1983-10-11
1004,Afghanistan,1983-10-11
997,United States of America,1983-10-11
995,Ireland,1983-10-11
991,Scotland,1983-10-11
985,Bangladesh,1983-10-11
985,Kenya,1983-10-11
983,Asia XI,1983-10-11
982,Oman,1983-10-11
981,United Arab Emirates,1983-10-11
980,South Africa,1983-10-11
980,Netherlands,1983-10-11
980,Nepal,1983-10-11
979,Australia,1983-10-11
974,Namibia,1983-10-11
970,Hong Kong,1983-10-11
960,Pakistan,1983-10-11
894,Canada,1983-10-11
879,Zimbabwe,1983-10-11
860,East Africa,1983-10-11
813,Sri Lanka,1983-10-11
1346,West Indies,1983-11-11
1142,India,1983-11-11
1086,England,1983-11-11
1017,ICC World XI,1983-11-11
1014,Africa XI,1983-11-11
1012,New Zealand,1983-11-11
1006,Bermuda,1983-11-11
1005,Papua New Guinea,1983-11-11
1004,Afghanistan,1983-11-11
997,United States of America,1983-11-11
994,Ireland,1983-11-11
991,Scotland,1983-11-11
985,Bangladesh,1983-11-11
985,Kenya,1983-11-11
983,Asia XI,1983-11-11
982,Oman,1983-11-11
981,United Arab Emirates,1983-11-11
980,South Africa,1983-11-11
980,Netherlands,1983-11-11
980,Nepal,1983-11-11
978,Australia,1983-11-11
974,Namibia,1983-11-11
969,Hong Kong,1983-11-11
944,Pakistan,1983-11-11
894,Canada,1983-11-11
878,Zimbabwe,1983-11-11
860,East Africa,1983-11-11
810,Sri Lanka,1983-11-11
1392,West Indies,1983-12-11
1100,India,1983-12-11
1092,England,1983-12-11
1017,ICC World XI,1983-12-11
1014,Africa XI,1983-12-11
1006,New Zealand,1983-12-11
1006,Bermuda,1983-12-11
1005,Papua New Guinea,1983-12-11
1004,Afghanistan,1983-12-11
997,United States of America,1983-12-11
994,Ireland,1983-12-11
991,Scotland,1983-12-11
985,Bangladesh,1983-12-11
984,Kenya,1983-12-11
983,Asia XI,1983-12-11
982,Oman,1983-12-11
981,United Arab Emirates,1983-12-11
980,South Africa,1983-12-11
980,Netherlands,1983-12-11
980,Nepal,1983-12-11
977,Australia,1983-12-11
974,Namibia,1983-12-11
969,Hong Kong,1983-12-11
930,Pakistan,1983-12-11
894,Canada,1983-12-11
877,Zimbabwe,1983-12-11
860,East Africa,1983-12-11
807,Sri Lanka,1983-12-11
1347,West Indies,1984-01-11
1106,India,1984-01-11
1098,England,1984-01-11
1052,Australia,1984-01-11
1017,ICC World XI,1984-01-11
1014,Africa XI,1984-01-11
1006,Bermuda,1984-01-11
1006,Papua New Guinea,1984-01-11
1004,Afghanistan,1984-01-11
1000,New Zealand,1984-01-11
997,United States of America,1984-01-11
994,Ireland,1984-01-11
991,Scotland,1984-01-11
985,Bangladesh,1984-01-11
984,Kenya,1984-01-11
983,Asia XI,1984-01-11
982,Oman,1984-01-11
981,United Arab Emirates,1984-01-11
980,South Africa,1984-01-11
980,Netherlands,1984-01-11
980,Nepal,1984-01-11
974,Namibia,1984-01-11
969,Hong Kong,1984-01-11
950,Pakistan,1984-01-11
894,Canada,1984-01-11
876,Zimbabwe,1984-01-11
860,East Africa,1984-01-11
804,Sri Lanka,1984-01-11
1368,West Indies,1984-02-11
1113,India,1984-02-11
1090,Australia,1984-02-11
1063,England,1984-02-11
1019,New Zealand,1984-02-11
1017,ICC World XI,1984-02-11
1015,Africa XI,1984-02-11
1006,Bermuda,1984-02-11
1006,Papua New Guinea,1984-02-11
1004,Afghanistan,1984-02-11
997,United States of America,1984-02-11
994,Ireland,1984-02-11
991,Scotland,1984-02-11
985,Bangladesh,1984-02-11
984,Kenya,1984-02-11
983,Asia XI,1984-02-11
982,Oman,1984-02-11
981,United Arab Emirates,1984-02-11
979,South Africa,1984-02-11
979,Netherlands,1984-02-11
979,Nepal,1984-02-11
974,Namibia,1984-02-11
969,Hong Kong,1984-02-11
933,Pakistan,1984-02-11
894,Canada,1984-02-11
875,Zimbabwe,1984-02-11
860,East Africa,1984-02-11
805,Sri Lanka,1984-02-11
1312,West Indies,1984-03-11
1146,Australia,1984-03-11
1119,India,1984-03-11
1025,England,1984-03-11
1017,ICC World XI,1984-03-11
1015,Africa XI,1984-03-11
1006,New Zealand,1984-03-11
1006,Bermuda,1984-03-11
1006,Papua New Guinea,1984-03-11
1004,Afghanistan,1984-03-11
996,United States of America,1984-03-11
994,Ireland,1984-03-11
991,Scotland,1984-03-11
985,Bangladesh,1984-03-11
984,Kenya,1984-03-11
983,Asia XI,1984-03-11
981,United Arab Emirates,1984-03-11
981,Oman,1984-03-11
979,South Africa,1984-03-11
979,Netherlands,1984-03-11
979,Nepal,1984-03-11
973,Namibia,1984-03-11
969,Hong Kong,1984-03-11
907,Pakistan,1984-03-11
894,Canada,1984-03-11
874,Zimbabwe,1984-03-11
861,Sri Lanka,1984-03-11
860,East Africa,1984-03-11
1346,West Indies,1984-04-11
1134,India,1984-04-11
1114,Australia,1984-04-11
1031,England,1984-04-11
1018,ICC World XI,1984-04-11
1015,Africa XI,1984-04-11
1006,Bermuda,1984-04-11
1006,Papua New Guinea,1984-04-11
1004,New Zealand,1984-04-11
1004,Afghanistan,1984-04-11
996,United States of America,1984-04-11
994,Ireland,1984-04-11
991,Scotland,1984-04-11
985,Bangladesh,1984-04-11
984,Kenya,1984-04-11
982,Asia XI,1984-04-11
981,Oman,1984-04-11
980,United Arab Emirates,1984-04-11
979,South Africa,1984-04-11
979,Netherlands,1984-04-11
979,Nepal,1984-04-11
973,Namibia,1984-04-11
968,Hong Kong,1984-04-11
894,Canada,1984-04-11
886,Sri Lanka,1984-04-11
873,Zimbabwe,1984-04-11
860,East Africa,1984-04-11
843,Pakistan,1984-04-11
1346,West Indies,1984-05-11
1125,India,1984-05-11
1113,Australia,1984-05-11
1045,England,1984-05-11
1018,ICC World XI,1984-05-11
1015,Africa XI,1984-05-11
1006,Bermuda,1984-05-11
1006,Papua New Guinea,1984-05-11
1004,Afghanistan,1984-05-11
996,United States of America,1984-05-11
995,New Zealand,1984-05-11
994,Ireland,1984-05-11
991,Scotland,1984-05-11
985,Bangladesh,1984-05-11
984,Kenya,1984-05-11
982,Asia XI,1984-05-11
981,Oman,1984-05-11
980,United Arab Emirates,1984-05-11
979,South Africa,1984-05-11
979,Netherlands,1984-05-11
979,Nepal,1984-05-11
973,Namibia,1984-05-11
968,Hong Kong,1984-05-11
896,Sri Lanka,1984-05-11
894,Canada,1984-05-11
872,Zimbabwe,1984-05-11
860,East Africa,1984-05-11
854,Pakistan,1984-05-11
1311,West Indies,1984-06-11
1124,Australia,1984-06-11
1115,India,1984-06-11
1089,England,1984-06-11
1018,ICC World XI,1984-06-11
1015,Africa XI,1984-06-11
1006,Bermuda,1984-06-11
1006,Papua New Guinea,1984-06-11
1004,Afghanistan,1984-06-11
996,United States of America,1984-06-11
994,Ireland,1984-06-11
990,Scotland,1984-06-11
985,New Zealand,1984-06-11
